post_id,account,platform,content_type,category,post_date,day_of_week,hour_of_day,month,likes,comments,shares,views,followers,engagement_rate,hashtag_count,has_emoji,post_length
POST_1237,@user_014,TikTok,Image,Fitness,2024-08-27 08:02:00,Tuesday,8,8,,2144.0,3863.0,41410,271572,5.0211,21.0,True,1956
POST_1238,@user_024,Twitter,Story,Education,2024-10-15 12:42:00,Tuesday,12,10,10382.0,15424.0,13447.0,11857,473027,8.2983,1.0,False,438
POST_1239,@user_027,Facebook,Video,Food,2024-08-31 10:21:00,Saturday,10,8,1439.0,1205.0,1859.0,5514,98600,4.5669,29.0,False,1264
POST_1240,@user_049,Twitter,Story,Food,2024-01-12 14:51:00,Friday,14,1,4660.0,9613.0,6167.0,30692,311704,6.5575,,False,1645
POST_1241,@user_047,YouTube,Image,Fitness,2024-07-10 19:21:00,Wednesday,19,7,9674.0,3684.0,2940.0,129515,356258,4.5748,12.0,False,174
POST_1242,@user_027,Twitter,Reel,Fashion,2024-08-06 08:36:00,Tuesday,8,8,4955.0,4221.0,19694.0,26112,311442,9.2698,0.0,True,2107
POST_1243,@user_037,Twitter,Text,Travel,2024-03-12 04:42:00,Tuesday,4,3,6829.0,5322.0,8955.0,25980,413937,5.0988,30.0,True,380
POST_1244,@user_030,Facebook,Image,Education,2024-07-21 05:29:00,Sunday,5,7,197.0,144.0,138.0,443,345800,0.1385,4.0,True,714
POST_1245,@user_012,Facebook,Text,Fashion,2024-04-30 06:27:00,Tuesday,6,4,751.0,510.0,338.0,1454,380154,0.4206,7.0,True,1542
POST_1246,@user_023,Instagram,Story,Food,2024-02-21 15:35:00,Wednesday,15,2,16337.0,1766.0,2319.0,43494,366861,5.5667,6.0,False,1551
POST_1247,@user_049,YouTube,Poll,Travel,2024-02-19 12:08:00,Monday,12,2,6502.0,2150.0,4089.0,73652,400554,3.1808,29.0,True,1647
POST_1248,@user_039,Facebook,Text,Entertainment,2024-07-20 17:04:00,Saturday,17,7,6926.0,4278.0,11503.0,14532,256514,8.8521,21.0,True,918
POST_1249,@user_024,TikTok,Image,Travel,2024-07-04 10:32:00,Thursday,10,7,467.0,172.0,102.0,5186,320612,0.2311,19.0,False,326
POST_1250,@user_013,Twitter,Image,Business,2024-01-23 06:19:00,Tuesday,6,1,2708.0,5805.0,18348.0,24849,49180,54.6177,10.0,False,746
POST_1251,@user_020,YouTube,Image,Fitness,2024-07-17 21:52:00,Wednesday,21,7,,6116.0,7017.0,76219,18759,111.5625,,False,745
POST_1252,@user_030,Twitter,Story,Fashion,2024-02-12 11:43:00,Monday,11,2,2082.0,803.0,4459.0,8165,344364,2.1326,27.0,False,60
POST_1253,@user_037,Twitter,Text,Food,2024-09-16 12:43:00,Monday,12,9,3302.0,7231.0,5711.0,29264,6575,247.057,15.0,False,1740
POST_1254,@user_017,Instagram,Text,Entertainment,2024-11-20 03:38:00,Wednesday,3,11,11899.0,3797.0,1048.0,20989,263724,6.3491,11.0,False,1382
POST_1255,@user_012,TikTok,Text,Fashion,2024-08-05 17:48:00,Monday,17,8,6613.0,3045.0,10958.0,143632,456795,4.5132,21.0,True,625
POST_1256,@user_013,Instagram,Text,Fitness,2024-09-20 19:46:00,Friday,19,9,14036.0,2917.0,3665.0,44511,228506,9.023,1.0,False,1163
POST_1257,@user_030,Instagram,Video,Business,2024-07-06 01:56:00,Saturday,1,7,14752.0,,1040.0,11356,132791,13.9467,13.0,False,1223
POST_1258,@user_012,Instagram,Reel,Fitness,2024-05-30 11:26:00,Thursday,11,5,948.0,93.0,90.0,2281,234736,0.4818,10.0,False,155
POST_1259,@user_047,TikTok,Video,Education,2024-01-19 17:47:00,Friday,17,1,19069.0,4820.0,,84258,130852,21.83,5.0,True,397
POST_1260,@user_041,Twitter,Poll,Food,2024-09-09 13:57:00,Monday,13,9,4075.0,8247.0,10643.0,22044,181581,12.6472,14.0,True,2154
POST_1261,@user_005,TikTok,Story,Tech,2024-06-16 11:02:00,Sunday,11,6,9225.0,1855.0,1989.0,47740,319976,4.0844,23.0,True,1574
POST_1262,@user_022,TikTok,Poll,Fashion,2024-11-22 23:19:00,Friday,23,11,21770.0,5143.0,10784.0,110911,210602,17.8996,0.0,True,1062
POST_1263,@user_013,Instagram,Story,Fashion,2024-10-19 08:19:00,Saturday,8,10,10078.0,3721.0,1197.0,54586,283173,5.2957,27.0,True,210
POST_1264,@user_014,Facebook,Reel,Business,2024-08-11 08:47:00,Sunday,8,8,1695.0,692.0,3194.0,8834,145651,3.8318,16.0,True,1642
POST_1265,@user_018,Twitter,Poll,Fitness,2024-01-03 13:13:00,Wednesday,13,1,347.0,361.0,914.0,1208,410519,0.3951,13.0,True,1135
POST_1266,@user_007,Facebook,Story,Education,2024-04-23 07:01:00,Tuesday,7,4,,4646.0,6093.0,9566,116397,15.9549,2.0,False,1896
POST_1267,@user_035,TikTok,Story,Education,2024-07-18 15:59:00,Thursday,15,7,32255.0,1988.0,,109478,7088,677.5677,10.0,False,1319
POST_1268,@user_030,Facebook,Story,Food,2024-09-12 06:34:00,Thursday,6,9,4191.0,474.0,3566.0,8868,353338,2.3295,12.0,False,1660
POST_1269,@user_041,Instagram,Poll,Fashion,2024-09-06 17:22:00,Friday,17,9,2293.0,267.0,760.0,7188,109316,3.0371,23.0,False,1255
POST_1270,@user_044,Facebook,Text,Business,2024-08-27 00:09:00,Tuesday,0,8,10144.0,3203.0,10469.0,19930,87916,27.0895,19.0,False,1777
POST_1271,@user_036,YouTube,Video,Fitness,2024-09-08 07:24:00,Sunday,7,9,4389.0,3101.0,7688.0,70581,69547,21.8241,,True,407
POST_1272,@user_008,YouTube,Image,Travel,2024-10-19 09:11:00,Saturday,9,10,1872.0,2225.0,2221.0,14005,402563,1.5694,24.0,False,1683
POST_1273,@user_039,Facebook,Image,Entertainment,2024-05-22 10:49:00,Wednesday,10,5,6101.0,1472.0,1633.0,5585,330945,2.7817,3.0,False,2067
POST_1274,@user_015,TikTok,Reel,Entertainment,2024-07-25 15:48:00,Thursday,15,7,29597.0,2232.0,3071.0,107312,150594,23.1749,26.0,False,652
POST_1275,@user_001,Twitter,Story,Fitness,2024-09-29 10:48:00,Sunday,10,9,8535.0,5411.0,11224.0,9047,344532,7.3056,5.0,True,1580
POST_1276,@user_027,TikTok,Poll,Entertainment,2024-07-29 06:40:00,Monday,6,7,1649.0,471.0,1158.0,7851,324969,1.0087,7.0,True,2071
POST_1277,@user_002,Instagram,Reel,Entertainment,2024-06-15 19:15:00,Saturday,19,6,3309.0,538.0,629.0,6135,298980,1.4971,20.0,False,382
POST_1278,@user_036,Facebook,Video,Entertainment,2024-09-18 06:54:00,Wednesday,6,9,3469.0,2487.0,5534.0,9513,240502,4.7775,11.0,True,727
POST_1279,@user_021,YouTube,Poll,Travel,2024-03-08 09:04:00,Friday,9,3,,715.0,251.0,9949,109031,1.7114,18.0,False,1890
POST_1280,@user_016,Twitter,Poll,Business,2024-03-31 14:32:00,Sunday,14,3,1425.0,2066.0,4738.0,4297,421863,1.9506,19.0,False,662
POST_1281,@user_001,Twitter,Story,Fashion,2024-01-17 21:43:00,Wednesday,21,1,3894.0,11565.0,3097.0,20174,455090,4.0774,16.0,False,1588
POST_1282,@user_046,Instagram,Story,Fitness,2024-10-02 03:45:00,Wednesday,3,10,20814.0,4351.0,2648.0,26836,375242,7.412,0.0,False,1979
POST_1283,@user_047,Instagram,Text,Entertainment,2024-01-21 11:25:00,Sunday,11,1,10180.0,5415.0,2588.0,39368,330417,5.503,20.0,False,1765
POST_1284,@user_017,Instagram,Video,Food,2024-10-23 03:46:00,Wednesday,3,10,2075.0,,1435.0,11165,192632,2.0215,13.0,False,591
POST_1285,@user_017,Twitter,Story,Travel,2024-02-19 10:41:00,Monday,10,2,1204.0,592.0,3027.0,6679,240750,2.0033,28.0,False,1012
POST_1286,@user_045,Facebook,Text,Fitness,2024-08-15 10:50:00,Thursday,10,8,7508.0,1853.0,9450.0,23105,367271,5.1218,8.0,False,156
POST_1287,@user_002,Twitter,Image,Fitness,2024-04-23 11:36:00,Tuesday,11,4,4031.0,9948.0,12599.0,28234,374738,7.0924,9.0,False,658
POST_1288,@user_031,TikTok,Poll,Fitness,2024-12-31 14:43:00,Tuesday,14,12,15378.0,1499.0,5333.0,45450,81471,27.2612,23.0,True,610
POST_1289,@user_017,TikTok,Text,Entertainment,2024-11-22 07:01:00,Friday,7,11,14868.0,3168.0,7275.0,40396,306280,8.264,9.0,True,59
POST_1290,@user_031,Facebook,Text,Entertainment,2024-11-12 05:22:00,Tuesday,5,11,1433.0,1974.0,2899.0,3928,308328,2.0452,27.0,False,2153
POST_1291,@user_042,Facebook,Story,Business,2024-03-27 16:30:00,Wednesday,16,3,3194.0,553.0,2417.0,6622,254254,2.4243,28.0,False,68
POST_1292,@user_020,Instagram,Text,Travel,2024-04-15 07:09:00,Monday,7,4,3786.0,3381.0,685.0,10858,319603,2.4568,24.0,True,816
POST_1293,@user_037,Facebook,Story,Business,2024-11-22 00:53:00,Friday,0,11,4781.0,6385.0,8486.0,21492,471381,4.169,7.0,True,1499
POST_1294,@user_022,Instagram,Story,Fashion,2024-09-16 02:17:00,Monday,2,9,5021.0,1303.0,,59288,280865,3.078,27.0,True,239
POST_1295,@user_016,YouTube,Reel,Travel,2024-05-11 23:11:00,Saturday,23,5,7175.0,,2463.0,78429,120215,9.1478,22.0,False,736
POST_1296,@user_036,Instagram,Reel,Fitness,2024-05-22 02:47:00,Wednesday,2,5,4225.0,,364.0,23556,384979,1.7232,26.0,True,552
POST_1297,@user_014,TikTok,Text,Tech,2024-04-26 07:37:00,Friday,7,4,34075.0,9986.0,19298.0,119270,250733,25.2695,14.0,True,219
POST_1298,@user_013,Facebook,Poll,Fashion,2024-09-01 03:28:00,Sunday,3,9,2232.0,558.0,1249.0,4466,250079,1.6151,6.0,True,890
POST_1299,@user_037,TikTok,Story,Fitness,2024-01-05 18:27:00,Friday,18,1,7199.0,2059.0,1612.0,42464,377977,2.8758,28.0,False,807
POST_1300,@user_001,TikTok,Poll,Business,2024-05-08 13:38:00,Wednesday,13,5,16033.0,1100.0,5819.0,49376,258766,8.8698,20.0,True,1356
POST_1301,@user_042,TikTok,Story,Fitness,2024-06-02 08:55:00,Sunday,8,6,17307.0,9494.0,16942.0,172594,131059,33.3766,10.0,False,2070
POST_1302,@user_008,Facebook,Poll,Business,2024-04-03 15:00:00,Wednesday,15,4,7989.0,2349.0,8919.0,11146,468881,4.107,16.0,False,2040
POST_1303,@user_049,Twitter,Image,Fashion,2024-08-09 21:19:00,Friday,21,8,1956.0,998.0,4997.0,3277,485621,1.6373,27.0,False,1412
POST_1304,@user_050,TikTok,Image,Travel,2024-02-25 07:13:00,Sunday,7,2,10551.0,4502.0,6656.0,89803,263577,8.2363,9.0,False,2182
POST_1305,@user_040,YouTube,Video,Fitness,2024-04-17 18:43:00,Wednesday,18,4,2846.0,,834.0,13483,170246,3.8626,5.0,True,1632
POST_1306,@user_021,Twitter,Image,Food,2024-09-21 15:41:00,Saturday,15,9,5472.0,10066.0,7500.0,24075,414031,5.5643,13.0,False,946
POST_1307,@user_024,Facebook,Story,Fitness,2024-03-15 09:21:00,Friday,9,3,4678.0,1157.0,7497.0,20411,435256,3.063,23.0,False,1852
POST_1308,@user_049,Facebook,Story,Entertainment,2024-08-01 00:48:00,Thursday,0,8,3287.0,4080.0,9524.0,13694,29497,57.2635,30.0,False,1458
POST_1309,@user_002,Twitter,Story,Fitness,2024-12-26 06:13:00,Thursday,6,12,4177.0,4023.0,7301.0,4521,155058,9.9969,26.0,False,106
POST_1310,@user_021,Facebook,Story,Entertainment,2024-10-12 17:47:00,Saturday,17,10,3916.0,2239.0,932.0,6428,418606,1.693,6.0,False,1132
POST_1311,@user_011,Instagram,Video,Travel,2024-06-15 23:30:00,Saturday,23,6,24369.0,3692.0,2735.0,68997,246848,12.4757,30.0,True,1607
POST_1312,@user_039,YouTube,Image,Fitness,2024-10-27 12:03:00,Sunday,12,10,2698.0,1636.0,1521.0,33163,29920,19.5689,20.0,False,1140
POST_1313,@user_019,TikTok,Text,Business,2024-02-26 15:08:00,Monday,15,2,3493.0,857.0,1769.0,34359,170655,3.5856,24.0,False,631
POST_1314,@user_037,Twitter,Reel,Fitness,2024-04-12 17:05:00,Friday,17,4,6990.0,3135.0,19409.0,21566,129069,22.8823,,False,2185
POST_1315,@user_009,Facebook,Poll,Tech,2024-02-04 22:45:00,Sunday,22,2,2043.0,3003.0,5079.0,18073,447944,2.2603,11.0,False,889
POST_1316,@user_015,Twitter,Text,Business,2024-08-23 11:21:00,Friday,11,8,1570.0,5327.0,6247.0,4215,355793,3.6943,22.0,False,1055
POST_1317,@user_009,TikTok,Poll,Tech,2024-03-02 20:26:00,Saturday,20,3,30790.0,4617.0,7293.0,103594,208279,20.5013,,False,206
POST_1318,@user_002,TikTok,Video,Education,2024-10-16 13:02:00,Wednesday,13,10,32803.0,3844.0,6476.0,64138,458245,9.4105,25.0,False,2025
POST_1319,@user_041,Facebook,Reel,Education,2024-02-04 23:04:00,Sunday,23,2,6219.0,6953.0,9922.0,13550,48809,47.315,17.0,True,2188
POST_1320,@user_037,Twitter,Reel,Fashion,2024-08-27 19:41:00,Tuesday,19,8,1384.0,2657.0,9438.0,7889,394716,3.4149,2.0,False,1144
POST_1321,@user_042,YouTube,Story,Food,2024-06-18 02:11:00,Tuesday,2,6,17873.0,7418.0,2514.0,175717,178658,15.5633,14.0,False,97
POST_1322,@user_001,YouTube,Reel,Fitness,2024-11-15 12:01:00,Friday,12,11,360.0,345.0,333.0,1623,118585,0.8753,10.0,False,626
POST_1323,@user_035,Facebook,Image,Education,2024-08-22 20:42:00,Thursday,20,8,1448.0,2403.0,2462.0,4536,404163,1.562,26.0,False,635
POST_1324,@user_020,Twitter,Image,Travel,2024-04-02 03:01:00,Tuesday,3,4,2586.0,,21371.0,13744,316080,8.5203,30.0,True,531
POST_1325,@user_021,TikTok,Text,Fashion,2024-06-10 07:42:00,Monday,7,6,9093.0,2625.0,4921.0,20062,106249,15.6604,9.0,True,1747
POST_1326,@user_050,Facebook,Image,Travel,2024-06-30 00:08:00,Sunday,0,6,9179.0,1168.0,11631.0,25388,65045,33.7889,26.0,False,114
POST_1327,@user_025,YouTube,Poll,Travel,2024-01-26 14:28:00,Friday,14,1,6903.0,5577.0,3567.0,68932,104643,15.335,6.0,False,520
POST_1328,@user_011,Instagram,Image,Fashion,2024-04-17 03:31:00,Wednesday,3,4,13808.0,3984.0,1220.0,31505,393549,4.8309,10.0,False,792
POST_1329,@user_031,Twitter,Video,Education,2024-05-10 16:07:00,Friday,16,5,9045.0,13397.0,12867.0,21607,8964,393.8978,0.0,False,1730
POST_1330,@user_024,YouTube,Video,Education,2024-06-07 02:27:00,Friday,2,6,4065.0,,1171.0,68059,120750,9.87,22.0,True,1606
POST_1331,@user_047,YouTube,Video,Fitness,2024-11-27 10:02:00,Wednesday,10,11,2000.0,1349.0,1163.0,50031,444789,1.0144,7.0,True,47
POST_1332,@user_009,Twitter,Reel,Food,2024-12-21 15:48:00,Saturday,15,12,255.0,978.0,438.0,1355,32576,5.1295,19.0,True,1210
POST_1333,@user_011,Facebook,Reel,Entertainment,2024-08-02 05:11:00,Friday,5,8,7195.0,4633.0,5790.0,14777,79866,22.0594,23.0,True,1505
POST_1334,@user_032,Instagram,Image,Tech,2024-04-14 09:25:00,Sunday,9,4,4255.0,1906.0,3061.0,45260,477067,1.9331,26.0,False,1325
POST_1335,@user_002,Instagram,Video,Education,2024-08-28 01:47:00,Wednesday,1,8,2999.0,1185.0,1177.0,3941,479477,1.1181,13.0,True,1554
POST_1336,@user_011,TikTok,Poll,Food,2024-02-21 00:22:00,Wednesday,0,2,14285.0,3977.0,1963.0,31665,48799,41.4455,13.0,True,470
POST_1337,@user_035,YouTube,Story,Entertainment,2024-08-13 04:54:00,Tuesday,4,8,381.0,174.0,23.0,1705,163779,0.3529,,False,1062
POST_1338,@user_040,Twitter,Text,Education,2024-12-08 22:06:00,Sunday,22,12,5619.0,10752.0,18300.0,39992,258870,13.3932,23.0,True,525
POST_1339,@user_010,Twitter,Reel,Food,2024-04-25 21:05:00,Thursday,21,4,941.0,1940.0,3048.0,4594,376555,1.5745,12.0,False,441
POST_1340,@user_012,Twitter,Image,Fitness,2024-12-03 09:21:00,Tuesday,9,12,3256.0,13723.0,20232.0,23258,350911,10.6041,18.0,False,549
POST_1341,@user_043,Facebook,Story,Education,2024-03-15 18:47:00,Friday,18,3,778.0,243.0,895.0,2154,392633,0.488,28.0,False,206
POST_1342,@user_010,Twitter,Image,Tech,2024-11-20 01:53:00,Wednesday,1,11,3134.0,7313.0,,10174,85374,21.5944,12.0,False,57
POST_1343,@user_023,TikTok,Story,Business,2024-04-06 20:55:00,Saturday,20,4,34544.0,3219.0,12060.0,115284,213181,23.3712,14.0,True,1866
POST_1344,@user_008,TikTok,Text,Business,2024-05-23 20:49:00,Thursday,20,5,20589.0,7623.0,12943.0,180155,484882,8.4876,,False,773
POST_1345,@user_050,Facebook,Text,Business,2024-10-08 14:42:00,Tuesday,14,10,1765.0,723.0,2951.0,2607,350731,1.5508,27.0,False,2136
POST_1346,@user_028,Facebook,Video,Education,2024-11-24 00:34:00,Sunday,0,11,1291.0,1198.0,1518.0,1762,50089,7.9998,7.0,False,465
POST_1347,@user_009,Instagram,Reel,Fitness,2024-06-26 09:28:00,Wednesday,9,6,13197.0,3134.0,1840.0,53639,290587,6.2532,30.0,True,2077
POST_1348,@user_010,Twitter,Story,Travel,2024-12-14 07:49:00,Saturday,7,12,387.0,752.0,319.0,1546,104664,1.393,23.0,False,2162
POST_1349,@user_035,TikTok,Image,Tech,2024-07-04 17:14:00,Thursday,17,7,34809.0,6269.0,18587.0,110673,87926,67.8582,11.0,True,420
POST_1350,@user_049,Twitter,Poll,Travel,2024-03-18 17:39:00,Monday,17,3,2447.0,7052.0,9754.0,31930,450493,4.2738,6.0,False,210
POST_1351,@user_034,YouTube,Text,Entertainment,2024-08-03 15:29:00,Saturday,15,8,4056.0,7185.0,5267.0,43584,71866,22.9705,,False,11
POST_1352,@user_014,Instagram,Text,Fitness,2024-11-09 19:04:00,Saturday,19,11,1399.0,,567.0,4867,396426,0.6899,13.0,True,598
POST_1353,@user_026,YouTube,Image,Travel,2024-03-22 20:26:00,Friday,20,3,5658.0,5396.0,4749.0,55329,310572,5.0884,6.0,True,1445
POST_1354,@user_009,Instagram,Image,Fitness,2024-07-24 03:46:00,Wednesday,3,7,19330.0,1479.0,707.0,37406,495606,4.3414,21.0,True,853
POST_1355,@user_049,YouTube,Image,Fitness,2024-06-16 00:40:00,Sunday,0,6,1919.0,1229.0,,19359,273454,1.571,9.0,True,1939
POST_1356,@user_020,Twitter,Poll,Business,2024-03-04 17:47:00,Monday,17,3,3380.0,5841.0,22414.0,20214,81070,39.0218,2.0,False,1124
POST_1357,@user_008,Instagram,Story,Fitness,2024-11-16 14:27:00,Saturday,14,11,13594.0,4558.0,,28858,88819,25.8616,28.0,False,1202
POST_1358,@user_006,Twitter,Reel,Fashion,2024-11-04 19:55:00,Monday,19,11,5718.0,8436.0,11910.0,8315,127006,20.5219,27.0,False,1781
POST_1359,@user_050,YouTube,Video,Fashion,2024-05-23 23:46:00,Thursday,23,5,6559.0,1401.0,3003.0,74701,474839,2.3088,8.0,False,1728
POST_1360,@user_001,Facebook,Text,Fashion,2024-02-21 22:51:00,Wednesday,22,2,4510.0,6370.0,2076.0,26756,127767,10.1403,18.0,False,916
POST_1361,@user_007,TikTok,Story,Fitness,2024-12-28 15:35:00,Saturday,15,12,23533.0,3557.0,5841.0,227810,197539,16.6706,19.0,False,182
POST_1362,@user_037,TikTok,Video,Fashion,2024-02-18 03:48:00,Sunday,3,2,4639.0,1475.0,4750.0,71498,189611,5.7296,,False,1622
POST_1363,@user_030,Instagram,Text,Business,2024-10-20 16:02:00,Sunday,16,10,10701.0,1315.0,1214.0,19741,426830,3.0996,25.0,False,115
POST_1364,@user_002,Twitter,Reel,Food,2024-11-18 10:06:00,Monday,10,11,2312.0,4572.0,10978.0,9326,483196,3.6966,13.0,True,1880
POST_1365,@user_023,Facebook,Text,Education,2024-05-07 08:28:00,Tuesday,8,5,726.0,435.0,1922.0,3548,170637,1.8068,14.0,False,667
POST_1366,@user_048,Twitter,Reel,Education,2024-07-24 11:49:00,Wednesday,11,7,3169.0,1999.0,1459.0,6843,443376,1.4947,,True,1377
POST_1367,@user_021,Facebook,Reel,Travel,2024-06-05 03:58:00,Wednesday,3,6,1041.0,889.0,2687.0,5585,335756,1.3751,12.0,False,2046
POST_1368,@user_017,Twitter,Story,Travel,2024-12-28 15:22:00,Saturday,15,12,6262.0,4802.0,12329.0,12877,423022,5.53,14.0,False,662
POST_1369,@user_008,Twitter,Text,Tech,2024-04-07 18:19:00,Sunday,18,4,2640.0,11484.0,2772.0,22391,367621,4.596,,False,738
POST_1370,@user_013,YouTube,Reel,Fashion,2024-02-17 02:45:00,Saturday,2,2,8687.0,10046.0,7893.0,88619,480064,5.5463,28.0,False,1088
POST_1371,@user_035,Twitter,Poll,Education,2024-06-30 12:08:00,Sunday,12,6,6911.0,4823.0,9798.0,25441,54829,39.2712,27.0,False,346
POST_1372,@user_003,Facebook,Image,Business,2024-05-05 17:09:00,Sunday,17,5,5299.0,4171.0,2835.0,12819,14319,85.9348,15.0,True,906
POST_1373,@user_042,Twitter,Image,Business,2024-04-20 04:00:00,Saturday,4,4,4351.0,8466.0,,20284,128258,12.8429,30.0,True,1989
POST_1374,@user_027,YouTube,Story,Travel,2024-04-05 16:37:00,Friday,16,4,8280.0,3602.0,3555.0,63010,329362,4.6869,18.0,False,1081
POST_1375,@user_024,Facebook,Text,Entertainment,2024-07-05 07:20:00,Friday,7,7,9008.0,7393.0,11086.0,23944,187709,14.6434,,True,1327
POST_1376,@user_007,Twitter,Reel,Food,2024-09-16 22:30:00,Monday,22,9,6895.0,3379.0,8330.0,26623,164856,11.285,3.0,True,1436
POST_1377,@user_018,TikTok,Image,Business,2024-10-21 01:29:00,Monday,1,10,14459.0,2533.0,11432.0,84477,261140,10.8846,18.0,False,274
POST_1378,@user_036,Twitter,Video,Business,2024-11-28 01:57:00,Thursday,1,11,2994.0,5870.0,3889.0,27766,250389,5.0933,27.0,True,271
POST_1379,@user_037,Facebook,Video,Fitness,2024-05-09 23:01:00,Thursday,23,5,13401.0,6801.0,3908.0,30751,257825,9.3513,13.0,True,1633
POST_1380,@user_020,Twitter,Poll,Business,2024-10-02 22:43:00,Wednesday,22,10,5490.0,7534.0,3154.0,18557,173794,9.3087,7.0,False,600
POST_1381,@user_001,TikTok,Poll,Education,2024-11-08 01:45:00,Friday,1,11,,4246.0,11587.0,85995,308491,12.5997,3.0,True,270
POST_1382,@user_047,TikTok,Story,Food,2024-04-09 07:38:00,Tuesday,7,4,8552.0,661.0,5931.0,20801,438668,3.4523,5.0,True,2037
POST_1383,@user_007,Instagram,Text,Fashion,2024-07-25 18:44:00,Thursday,18,7,8968.0,1934.0,1933.0,15059,422506,3.0378,,False,1953
POST_1384,@user_007,Twitter,Text,Food,2024-06-08 11:11:00,Saturday,11,6,6826.0,10820.0,5372.0,10275,461382,4.9889,8.0,False,381
POST_1385,@user_013,Twitter,Text,Entertainment,2024-04-26 11:41:00,Friday,11,4,607.0,2481.0,2651.0,4406,178611,3.2131,14.0,True,2155
POST_1386,@user_036,Facebook,Video,Tech,2024-01-31 21:23:00,Wednesday,21,1,755.0,1123.0,3108.0,5705,88849,5.6118,0.0,True,29
POST_1387,@user_002,Facebook,Story,Fitness,2024-10-17 18:23:00,Thursday,18,10,1404.0,,537.0,1199,90883,2.4383,6.0,False,754
POST_1388,@user_007,TikTok,Image,Education,2024-12-15 04:38:00,Sunday,4,12,11243.0,1912.0,5920.0,80398,301433,6.3281,5.0,False,737
POST_1389,@user_002,TikTok,Image,Business,2024-11-14 01:59:00,Thursday,1,11,37604.0,6568.0,21471.0,172978,466190,14.0807,30.0,True,1286
POST_1390,@user_044,Facebook,Video,Education,2024-04-02 18:33:00,Tuesday,18,4,1279.0,2065.0,2045.0,7847,472480,1.1406,3.0,False,801
POST_1391,@user_030,TikTok,Image,Education,2024-12-03 17:53:00,Tuesday,17,12,13589.0,,6203.0,69527,411574,6.5293,14.0,True,278
POST_1392,@user_010,Facebook,Image,Education,2024-05-02 15:12:00,Thursday,15,5,9665.0,1149.0,9919.0,19961,22305,92.9523,11.0,True,1977
POST_1393,@user_043,TikTok,Video,Fashion,2024-12-01 10:58:00,Sunday,10,12,33604.0,9341.0,24203.0,55728,295672,22.7103,18.0,False,833
POST_1394,@user_029,Facebook,Text,Food,2024-04-11 09:40:00,Thursday,9,4,9240.0,4559.0,9807.0,8154,212437,11.112,13.0,False,347
POST_1395,@user_007,YouTube,Video,Business,2024-06-13 17:30:00,Thursday,17,6,8871.0,8740.0,6048.0,72441,160878,14.7062,15.0,False,235
POST_1396,@user_006,TikTok,Video,Travel,2024-06-06 18:47:00,Thursday,18,6,,4836.0,22580.0,181888,285076,13.0193,5.0,False,206
POST_1397,@user_020,TikTok,Video,Tech,2024-07-16 06:22:00,Tuesday,6,7,,2068.0,12215.0,129568,27991,130.9421,26.0,False,2092
POST_1398,@user_044,TikTok,Image,Education,2024-12-23 01:58:00,Monday,1,12,15320.0,2811.0,3956.0,57590,52221,42.2952,14.0,True,917
POST_1399,@user_032,Facebook,Video,Travel,2024-04-15 18:40:00,Monday,18,4,172.0,399.0,,991,24215,3.948,29.0,False,853
POST_1400,@user_016,Instagram,Text,Tech,2024-12-03 10:11:00,Tuesday,10,12,,3488.0,,38157,433861,3.1704,7.0,False,1656
POST_1401,@user_039,Instagram,Image,Food,2024-05-06 19:42:00,Monday,19,5,4590.0,1370.0,471.0,24068,462893,1.3893,29.0,False,1278
POST_1402,@user_027,Twitter,Poll,Fitness,2024-12-19 00:26:00,Thursday,0,12,2021.0,8346.0,18473.0,31833,198225,14.5491,8.0,True,2009
POST_1403,@user_041,Facebook,Reel,Tech,2024-12-20 12:02:00,Friday,12,12,6339.0,3737.0,2558.0,20877,68074,18.5592,21.0,True,298
POST_1404,@user_032,Instagram,Video,Food,2024-02-04 05:34:00,Sunday,5,2,11916.0,1483.0,1332.0,36336,88248,16.6927,30.0,False,1641
POST_1405,@user_019,Facebook,Reel,Fitness,2024-10-18 08:06:00,Friday,8,10,2916.0,716.0,2567.0,2862,207544,2.9868,26.0,True,364
POST_1406,@user_009,TikTok,Story,Travel,2024-09-22 01:30:00,Sunday,1,9,9906.0,8044.0,18884.0,162494,57827,63.6969,3.0,True,165
POST_1407,@user_049,YouTube,Image,Fashion,2024-12-21 02:15:00,Saturday,2,12,3290.0,8620.0,3628.0,69589,323105,4.809,11.0,False,594
